latitude,longitude,Offers CS?,School District Name,School Name,State,Agency ID,State Abbr,Grades 9-12 Students [District] 2023-24,Male Students [District] 2023-24,Female Students [District] 2023-24,American Indian/Alaska Native Students [District] 2023-24,Asian or Asian/Pacific Islander Students [District] 2023-24,Hispanic Students [District] 2023-24,Black or African American Students [District] 2023-24,White Students [District] 2023-24,Nat. Hawaiian or Other Pacific Isl. Students [District] 2023-24,Two or More Races Students [District] 2023-24,Pupil/Teacher Ratio [District] 2023-24,Full-Time Equivalent (FTE) Teachers [District] 2023-24,Total Staff [District] 2023-24,Librarians/media specialists [District] 2023-24,Media Support Staff [District] 2023-24,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Diploma Recipients & Other Completers [District] 2022-23,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
40.826604,-96.789441,1,LINCOLN PUBLIC SCHOOLS,NORTHWEST HIGH SCHOOL,NE,3172840,NE,13027,21568,20086,249,2014,6820,3057,25613,35,3866,13.62,3059.25,6162.28,55.5,6,329041000,179146000,55145000,13518,2885,"299,210","47,961","4,225"
33.72577,-80.199718,1,CLARENDON 06,F. E. DUBOSE CAREER CENTER,SC,4503915,SC,1389,2236,2008,16,23,233,2367,1517,2,86,15.85,267.75,647,9,0,†,†,†,†,314,"31,004","4,106","1,229"
33.327873,-81.123076,1,BAMBERG 03,Denmark Olar High,SC,4503916,SC,537,920,847,7,10,43,1141,517,1,48,12.79,138.2,319,2,1,†,†,†,†,131,"12,974","1,804",630
33.364522,-81.264709,1,BARNWELL 48,Blackville-Hilda High,SC,4503914,SC,352,596,581,2,8,57,795,256,0,59,12.79,92,200.5,2,1,†,†,†,†,91,"9,019","1,530",714
33.304407,-81.027985,1,BAMBERG 03,Bamberg-Ehrhardt High,SC,4503916,SC,537,920,847,7,10,43,1141,517,1,48,12.79,138.2,319,2,1,†,†,†,†,131,"12,974","1,804",630
33.395544,-81.41203,1,BARNWELL 48,Williston-Elko High,SC,4503914,SC,352,596,581,2,8,57,795,256,0,59,12.79,92,200.5,2,1,†,†,†,†,91,"9,019","1,530",714
33.61627,-80.322047,1,CLARENDON 06,Scott's Branch High,SC,4503915,SC,1389,2236,2008,16,23,233,2367,1517,2,86,15.85,267.75,647,9,0,†,†,†,†,314,"31,004","4,106","1,229"
33.655118,-79.817091,1,WILLIAMSBURG 01,Kingstree High,SC,4503780,SC,870,1439,1383,6,19,43,2508,186,3,57,12.43,227,585.5,7,1.5,15771000,25439000,14059000,17304,196,"29,891","4,386","1,377"
33.69678,-80.229145,1,CLARENDON 06,Manning High,SC,4503915,SC,1389,2236,2008,16,23,233,2367,1517,2,86,15.85,267.75,647,9,0,†,†,†,†,314,"31,004","4,106","1,229"
35.133362,-101.961816,1,CANYON ISD,WEST PLAINS H S,TX,4812810,TX,3446,5815,5563,50,190,3543,367,6921,13,294,15.54,731.99,1456.02,12,10,74054000,33381000,11805000,11550,691,"72,051","12,839",971
29.422025,-95.418701,1,ALVIN ISD,IOWA COLONY H S,TX,4808090,TX,9395,15221,14519,74,2818,11976,7837,5970,29,1036,15.6,1905.89,3824.94,31.84,1.5,122319000,207940000,31365000,13391,1908,"140,563","27,765","3,181"
36.674394,-78.291788,1,MECKLENBURG COUNTY PUBLIC SCHOOLS,Mecklenburg County High,VA,5102460,VA,1155,2027,1910,2,30,253,1665,1736,2,249,9.48,415.14,755.49,9.25,0,25304000,27474000,5674000,14302,274,"30,648","4,121",856
47.651504,-118.15025,1,DAVENPORT SCHOOL DISTRICT,LINCOLN COUNTY PATHWAYS ACADEMY,WA,5302010,WA,194,336,316,8,6,32,2,580,1,23,15.53,41.98,79.21,0,0,2117000,7067000,1241000,18955,49,"3,240",588,81
46.44629,-120.42184,1,WAPATO SCHOOL DISTRICT,Wapato Online Academy 9-12,WA,5309480,WA,998,1678,1517,542,60,2470,10,59,2,52,15.6,204.82,407.43,1.66,0,3018000,41471000,10807000,16864,186,"14,039","3,491",733
47.106894,-119.266674,1,MOSES LAKE SCHOOL DISTRICT,Vanguard Academy,WA,5305220,WA,2732,4450,4289,26,77,4483,113,3743,7,290,17.61,496.2,1040.6,0,0,13747000,105922000,12009000,15897,286,"47,893","9,768","1,580"
45.030097,-90.08589,1,ATHENS SCHOOL DISTRICT,Athens High,WI,5500570,WI,122,256,223,0,2,35,0,425,0,17,13.62,35.18,80.95,0.4,0.5,2732000,3944000,864000,19687,30,"4,386",872,134
42.8741,-88.5928,1,PALMYRA-EAGLE AREA SCHOOL DISTRICT,Palmyra-Eagle High,WI,5511350,WI,178,271,272,1,0,67,10,449,0,16,9.8,55.4,98.66,0.1,0,9961000,4345000,621000,25429,48,"7,640","1,083",58
45.12707,-87.230719,1,GIBRALTAR AREA SCHOOL DISTRICT,Gibraltar Secondary School,WI,5505220,WI,165,267,265,0,1,51,1,457,0,22,9.17,58.11,120.75,1,3,12746000,1308000,621000,28385,46,"6,922",611,46
43.60198,-88.288464,1,CAMPBELLSPORT SCHOOL DISTRICT,Campbellsport High,WI,5502160,WI,493,691,627,3,17,79,6,1184,2,27,13.01,101.33,171.61,1,1.11,10962000,8581000,1137000,16207,103,"10,250","1,558",79
44.3843,-88.2927,1,FREEDOM AREA SCHOOL DISTRICT,Freedom High,WI,5504920,WI,481,790,749,44,6,75,2,1350,0,62,13.68,112.5,178.82,3,1.22,9217000,11864000,1042000,14073,146,"9,974","1,933",53
44.3241,-88.9253,1,WEYAUWEGA-FREMONT SCHOOL DISTRICT,Weyauwega High,WI,5516500,WI,288,430,380,0,1,76,6,706,3,18,13.53,59.86,117.75,1,1.36,8532000,4722000,1226000,18168,77,"6,945",973,94
42.984193,-89.554458,1,VERONA AREA SCHOOL DISTRICT,Verona Area High School,WI,5515330,WI,1789,2937,2829,4,251,1264,372,3485,4,386,14.04,412.68,830.78,12,10.53,70253000,27818000,3494000,18021,444,"30,301","5,807",303
36.330393,-92.385488,1,MOUNTAIN HOME SCHOOL DISTRICT,GUY BERRY COLLEGE AND CAREER ACADEMY,AR,0500043,AR,1257,2042,1797,19,46,159,21,3452,9,133,14.14,271.53,580.57,5,1,22471000,15479000,6556000,11345,269,"34,400","4,451",798
33.220162,-111.611524,1,QUEEN CREEK UNIFIED DISTRICT (4245),CRISMON HIGH SCHOOL,AZ,0406810,AZ,4380,7297,7206,99,294,3565,444,9292,57,752,20.02,724.58,1526.64,0,0,50542000,51406000,13644000,11716,763,"68,340","14,899",588
33.301,-115.9563,1,COACHELLA VALLEY UNIFIED,West Shores High School,CA,0609070,CA,4901,8269,7768,58,22,15697,30,143,1,86,19.88,807.21,2015.1,0,0,76758000,200534000,59519000,19470,1040,"89,377","18,983","3,253"
39.801225,-120.466612,1,PLUMAS UNIFIED,Portola Junior Senior High School,CA,0631170,CA,540,867,815,50,15,323,9,1049,1,235,17.03,99.07,200.65,0,0,26558000,6545000,4234000,22479,87,"18,459","2,350",391
33.705684,-116.992361,1,HEMET UNIFIED,Western Center Academy,CA,0616920,CA,7264,11664,11050,159,404,15476,1798,3855,82,940,22.55,1008.42,2787.09,0,0,103756000,246136000,55480000,18791,1728,"154,569","26,726","4,490"
40.884132,-121.650993,1,FALL RIVER JOINT UNIFIED,BURNEY JUNIOR-SENIOR HIGH,CA,0613470,CA,355,624,536,112,1,322,2,619,4,100,17.1,67.85,154.74,0,0,6053000,11074000,2461000,16433,84,"7,735","1,140",124
37.92651,-86.889181,1,HANCOCK COUNTY,Hancock County Alternative Program,KY,2102460,KY,475,800,681,0,9,41,10,1368,0,53,14.16,104.61,269.46,3,0,8972000,11959000,2374000,14958,124,"8,920","1,612",202
36.946829,-84.037347,1,KNOX COUNTY,Lynn Camp Middle High School,KY,2103150,KY,1109,1960,1849,2,9,58,37,3640,0,63,12.09,314.99,753.99,9,0,8625000,36814000,15320000,14841,289,"25,539","4,571","1,706"
44.994289,-93.595545,1,ORONO PUBLIC SCHOOL DISTRICT,ORONO ONLINE LEARNING,MN,2725080,MN,945,1581,1365,0,24,147,33,2567,0,175,16.63,177.1,342.19,0.83,0,22496000,25734000,3190000,17935,242,"12,482","2,751",104
40.387097,-74.890426,1,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,South Hunterdon Regional High School,NJ,3400769,NJ,274,401,403,3,6,205,34,524,0,32,7.38,109.06,212.17,1,0,20652000,7081000,926000,32129,69,"7,712",845,63
39.939973,-82.679065,1,SOUTHWEST LICKING LOCAL,Swl Digital Academy,OH,3904804,OH,1484,2567,2357,5,591,177,240,3620,5,286,20.15,244.34,617.59,0,6,37629000,33302000,3916000,16677,309,"29,140","5,400",414
46.158246,-123.931414,1,WARRENTON-HAMMOND SD 30,WARRIOR ACADEMY,OR,4113080,OR,307,529,441,7,6,177,7,683,12,78,16.41,59.36,146.16,0,0,11635000,7401000,1279000,21407,59,"7,442","1,139",186
33.892524,-80.014607,1,CLARENDON 06,East Clarendon Middle-High,SC,4503915,SC,1389,2236,2008,16,23,233,2367,1517,2,86,15.85,267.75,647,9,0,†,†,†,†,314,"31,004","4,106","1,229"
32.328418,-81.040534,1,JASPER 01,Hardeeville Junior/Senior High,SC,4502520,SC,687,1387,1279,1,4,1398,1053,165,0,45,15.23,175,360.5,3.5,2,29117000,17630000,8095000,20586,122,"33,544","4,144","1,151"
36.313009,-87.67504,1,HOUSTON COUNTY,Houston County Virtual Academy,TN,4701920,TN,373,648,591,2,5,74,25,1041,1,91,12.76,97.1,297.59,2.5,0,2178000,9952000,2663000,11521,89,"8,393","1,327",289
35.07589,-85.625441,1,MARION COUNTY,Marion Virtual High School,TN,4702640,TN,1153,2115,1881,4,27,189,228,3408,2,138,14.34,278.57,547.96,7,7,12707000,22569000,7713000,10928,264,"28,386","4,253",823
28.888043,-97.891171,1,KARNES CITY ISD,LONE STAR VIRTUAL ACADEMY,TX,4825140,TX,315,515,516,2,4,796,27,190,1,11,11.35,90.82,230.21,1,3,25246000,1766000,3583000,23266,140,"5,498",890,245
42.630975,-89.259759,1,PARKVIEW SCHOOL DISTRICT,Parkview Academy of Virtual Education,WI,5511130,WI,251,454,398,1,1,30,6,784,1,29,14.02,60.75,111.56,1,1.69,6230000,6500000,1279000,17295,49,"6,057",987,86
43.337893,-88.605139,1,HUSTISFORD SCHOOL DISTRICT,Hustisford High,WI,5506780,WI,104,165,117,0,0,13,0,257,0,12,9.96,28.3,53.84,0,1,3877000,2259000,636000,18604,22,"3,185",482,15
39.1639,-123.2243,1,UKIAH UNIFIED,UKIAH INDEPENDENT STUDY ACADEMY,CA,0640300,CA,1984,2979,2822,261,66,3366,27,1793,4,284,20.05,289.96,680.24,0.27,0,32168000,60469000,17255000,18507,468,"39,219","6,835","1,000"
33.338552,-118.332193,1,LONG BEACH UNIFIED,AVALON K-12,CA,0622500,CA,20932,32870,31078,84,6550,37844,7775,7607,645,3443,23.69,2700.56,5403.35,26.54,0,314775000,784916000,166770000,18245,4926,"498,669","74,300","11,964"
38.100321,-121.310955,1,LODI UNIFIED,VALLEY ROBOTICS ACADEMY,CA,0622230,CA,8606,14080,13064,90,5773,13152,1736,4449,200,1744,21.23,1280.07,2827.14,1.42,0,100428000,311369000,68883000,17231,1788,"184,062","34,777","5,248"
36.754142,-86.216219,1,ALLEN COUNTY,Patriot Academy,KY,2100070,KY,929,1602,1484,1,14,188,39,2756,1,87,16.68,184.99,443.11,4,0,7259000,23148000,5906000,11953,265,"21,788","3,702",790
37.762327,-92.312944,1,LAQUEY R-V,MISSOURI DIGITAL ACADEMY,MO,2917880,MO,497,669,662,20,13,42,202,1016,3,35,27.73,48,96.5,1,0,1705000,3748000,1811000,11567,48,"3,659",633,84
38.215229,-90.66426,1,GRANDVIEW R-II,Missouri Virtual Academy,MO,2913170,MO,1485,1502,1765,35,20,236,773,2192,11,0,61.04,53.52,107.97,0,0,4775000,3475000,1195000,13359,135,"4,521",702,80
45.170503,-122.438209,1,COLTON SD 53,COLTON VIRTUAL ACADEMY,OR,4103270,OR,291,302,301,2,7,40,2,521,2,29,18.94,31.99,75.1,0,1.81,2512000,5472000,1006000,17559,90,"4,392",698,40
40.061652,-111.670127,1,NEBO DISTRICT,Nebo Online School,UT,4900630,UT,13152,22885,21555,127,139,6288,188,36059,235,1404,25.9,1716.15,‡,15.06,–,124293000,217564000,29563000,10343,2588,"162,952","41,598","2,830"
47.002651,-123.409415,1,ELMA SCHOOL DISTRICT,Eagle Virtual Sky Academy,WA,5302490,WA,608,857,838,22,20,431,14,1106,4,98,18.27,92.76,177.27,0,0,3188000,18902000,2644000,16369,126,"9,380","1,593",241
33.935663,-118.303783,0,LOS ANGELES UNIFIED,ELLINGTON (DUKE) HIGH (CONTINUATION),CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.955283,-118.211231,0,LOS ANGELES UNIFIED,ODYSSEY CONTINUATION,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.987403,-118.217098,0,LOS ANGELES UNIFIED,SAN ANTONIO CONTINUATION,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.041846,-118.175531,0,LOS ANGELES UNIFIED,SOC JUST LEADERSHIP ACAD AT ESTEBAN E. TORRES HIGH #5,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.03922,-118.171921,0,LOS ANGELES UNIFIED,HILDA L. SOLIS LRNG ACAD SCH OF TECH BUSINESS AND ED,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.288623,-118.421016,0,LOS ANGELES UNIFIED,CESAR E. CHAVEZ LRNG ACADS-ARTS/THEATRE/ENTERTAIN MAG,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.928499,-118.306582,0,LOS ANGELES UNIFIED,MIDDLE COLLEGE HIGH,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.041846,-118.175531,0,LOS ANGELES UNIFIED,ENGR AND TECH ACAD AT ESTEBAN E. TORRES HIGH #3,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.288623,-118.421016,0,LOS ANGELES UNIFIED,CESAR E. CHAVEZ LRNG ACADS-TECH PREP ACAD,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.041846,-118.175531,0,LOS ANGELES UNIFIED,E. LOS ANGELES RENAISS ACAD AT ESTEBAN E. TORRES HIGH #2,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.941394,-118.178813,0,LOS ANGELES UNIFIED,VISUAL AND PERFORMING ARTS AT LEGACY HIGH SCHOOL COMPLEX,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.288623,-118.421016,0,LOS ANGELES UNIFIED,CESAR E. CHAVEZ LRNG ACADS-ACAD OF SCIENTIFIC EXPLR (ASE),CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.983657,-118.255961,0,LOS ANGELES UNIFIED,PUBLIC SERVICE COMMUNITY AT DIEGO RIVERA LEARNING COMPLEX,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.983657,-118.255961,0,LOS ANGELES UNIFIED,DIEGO RIVERA LEARNING COMPLEX GREEN DESIGN STEAM ACADEMY,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.982915,-118.23404,0,LOS ANGELES UNIFIED,LINDA ESPERANZA MARQUEZ HIGH C SCHOOL OF SOCIAL JUSTICE,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
33.982915,-118.23404,0,LOS ANGELES UNIFIED,LINDA ESPERANZA MARQUEZ HIGH A HNTNGTN PARK INST OF APPL MED,CA,0622710,CA,125015,216920,202995,315,22635,306872,30151,42090,787,17065,19.32,21730.24,55137.98,138.5,0,3308348000,5747927000,2056204000,24124,28552,"4,482,588","646,216","131,638"
34.094457,-118.025765,0,EL MONTE UNION HIGH,EL MONTE UNION HIGH SCHOOL COMMUNITY DAY,CA,0612120,CA,7677,4086,3571,2,1494,6048,20,67,2,24,21.4,358.7,828.62,1.56,0,48780000,120516000,19518000,22591,1713,"161,968","8,553","1,734"
34.052592,-117.971874,0,BASSETT UNIFIED,NUEVA VISTA CONTINUATION HIGH,CA,0604110,CA,840,1477,1396,3,183,2615,36,29,3,4,20.78,138.42,347.93,0,0,18602000,37969000,11802000,21267,191,"25,438","4,238",721
36.2968,-119.2076,0,FARMERSVILLE UNIFIED,DEEP CREEK ACADEMY,CA,0600035,CA,781,1252,1152,8,13,2304,0,73,3,3,20.98,114.66,290.71,0,0,3656000,33455000,6521000,17565,185,"11,205","2,637",780
33.9884,-118.0904,0,EL RANCHO UNIFIED,RUBEN SALAZAR CONTINUATION,CA,0612180,CA,2407,3684,3425,4,65,6921,17,76,3,23,23.78,299.04,701.29,1,0,33862000,79282000,18614000,16501,624,"57,232","9,202","1,304"
36.625986,-121.833489,0,MONTEREY PENINSULA UNIFIED,MONTEREY PENINSULA UNIFIED SCHOOL DISTRICT COMMUNITY DAY,CA,0625530,CA,3348,4721,4506,26,736,5742,420,1741,154,408,19.65,470.75,1115.79,0,0,77574000,65356000,25058000,17865,785,"92,139","13,471","1,742"
35.258385,-118.908324,0,KERN HIGH,NUEVA CONTINUATION HIGH,CA,0619540,CA,43116,21941,21152,227,1587,30941,2318,7083,124,813,23.57,1828.94,3770.04,1.65,0,187409000,459406000,93759000,17479,9297,"666,555","46,951","10,177"
33.84775,-118.380438,0,REDONDO BEACH UNIFIED,REDONDO BEACH LEARNING ACADEMY,CA,0600032,CA,3042,4775,4704,11,1362,2357,282,3985,11,1471,24.45,387.96,984.18,0,0,80744000,61466000,10735000,15602,756,"69,116","9,642",448
35.544483,-120.71145,0,TEMPLETON UNIFIED,EAGLE CANYON HIGH,CA,0639000,CA,841,1124,1113,7,29,555,7,1459,4,176,21.26,105.23,155.16,0,0,16104000,12151000,2002000,13059,205,"11,343","1,943",180
36.297611,-119.128726,0,EXETER UNIFIED,KAWEAH HIGH,CA,0601423,CA,991,1313,1296,14,23,1782,14,755,1,20,21.55,121.13,298.2,0,0,9991000,27308000,6007000,16422,228,"16,498","2,953",554
37.602394,-120.867004,0,HUGHSON UNIFIED,DICKENS (BILLY JOE) HIGH (CONTINUATION),CA,0600060,CA,875,1107,1083,7,26,1168,9,964,6,10,24.01,91.23,190.97,0,0,9367000,18537000,4762000,15873,198,"13,156","2,370",190
33.9954,-117.7224,0,CHINO VALLEY UNIFIED,BOYS REPUBLIC HIGH,CA,0608460,CA,8939,12989,12512,31,6675,13895,944,2817,67,1072,23.22,1098.85,2130.2,1.78,0,139135000,220354000,36246000,14922,2222,"191,419","33,028","3,576"
36.6503,-119.7955,0,WASHINGTON UNIFIED,EASTON CONTINUATION HIGH,CA,0641580,CA,2462,3780,3689,39,1084,3446,308,1926,94,572,21.12,354.16,774.4,0,0,34386000,71567000,19269000,16650,539,"54,960","9,230","1,388"
33.347693,-117.236776,0,FALLBROOK UNION HIGH,IVY HIGH (CONTINUATION),CA,0613530,CA,2064,1039,1022,3,36,1456,23,447,4,92,19.44,106.17,218.49,0,0,16325000,16201000,9426000,19467,478,"69,110","2,564",263
34.1717,-118.7652,0,OAK PARK UNIFIED,OAK VIEW HIGH,CA,0627850,CA,1578,2143,2188,5,1144,490,60,2254,12,366,23.85,181.92,419.04,0.07,0,22137000,30619000,2877000,12775,378,"13,664","2,608",110
33.95673,-118.363082,0,INGLEWOOD UNIFIED,INGLEWOOD CONTINUATION HIGH,CA,0618390,CA,1719,3715,3296,53,64,4395,2266,48,45,140,22.96,305.36,979.83,2,0,78109000,86843000,30319000,24562,438,"107,183","16,508","3,599"
35.782438,-119.232576,0,DELANO JOINT UNION HIGH,VALLEY HIGH,CA,0610860,CA,4054,2092,1962,0,332,3635,17,58,1,11,22.25,182.22,449.48,0,0,14535000,57249000,12391000,19937,1039,"66,844","4,340","1,108"
34.0772,-118.0022,0,EL MONTE UNION HIGH,FERNANDO R. LEDESMA CONTINUATION HIGH,CA,0612120,CA,7677,4086,3571,2,1494,6048,20,67,2,24,21.4,358.7,828.62,1.56,0,48780000,120516000,19518000,22591,1713,"161,968","8,553","1,734"
37.73728,-120.929668,0,RIVERBANK UNIFIED,ADELANTE HIGH,CA,0600061,CA,835,1449,1533,14,33,2449,18,378,5,85,21.41,139.32,300.65,0,0,7733000,34459000,7435000,16880,184,"16,131","3,343",459
38.541241,-122.819815,0,WINDSOR UNIFIED,WINDSOR OAKS ACADEMY,CA,0600034,CA,1743,2326,2222,24,79,2586,24,1588,13,234,19.27,236.85,480.58,0,0,43305000,27934000,6173000,16471,391,"27,693","4,509",273
33.63651,-116.143157,0,COACHELLA VALLEY UNIFIED,LA FAMILIA CONTINUATION HIGH,CA,0609070,CA,4901,8269,7768,58,22,15697,30,143,1,86,19.88,807.21,2015.1,0,0,76758000,200534000,59519000,19470,1040,"89,377","18,983","3,253"
34.09815,-117.82559,0,BONITA UNIFIED,ADULT TRANSITION PROGRAM,CA,0605610,CA,3235,5003,4952,4,1138,5656,211,2045,10,891,23.77,418.95,905.48,0,0,48078000,79936000,13511000,14637,745,"61,127","9,642",757
36.605467,-121.929772,0,PACIFIC GROVE UNIFIED,COMMUNITY HIGH (CONTINUATION),CA,0629370,CA,534,869,854,15,188,355,25,964,11,165,16.36,105.58,240.96,0,0,37593000,7988000,2546000,25343,143,"17,107","2,312",145
33.222619,-117.219258,0,VISTA UNIFIED,ALTA VISTA HIGH (CONTINUATION),CA,0641190,CA,6029,9655,8786,46,594,12230,275,4166,94,1036,21.29,867.66,1936.86,3,0,118707000,172402000,38386000,16707,1342,"152,081","23,762","2,734"
37.9353,-122.5261,0,TAMALPAIS UNION HIGH,SAN ANDREAS HIGH (CONTINUATION),CA,0638790,CA,4730,2426,2301,10,214,663,93,3324,8,415,19.38,244.06,469.16,0,0,103619000,13173000,3843000,23352,1250,"114,924","5,240",230
34.710604,-118.12884,0,ANTELOPE VALLEY UNION HIGH,PHOENIX HIGH COMMUNITY DAY,CA,0602820,CA,21245,11198,10538,52,517,14696,3535,1957,34,945,23.94,908.12,2070.03,0,0,74797000,235100000,42086000,16006,4427,"394,634","28,009","4,878"
34.062636,-118.410285,0,BEVERLY HILLS UNIFIED,MORENO HIGH (CONTINUATION),CA,0604830,CA,1186,1616,1457,1,353,289,80,2009,8,333,14.92,206.06,463.21,0.67,0,122489000,9602000,5312000,41474,294,"31,652","4,398",495
34.064835,-117.393859,0,COLTON JOINT UNIFIED,SLOVER MOUNTAIN HIGH (CONTINUATION),CA,0609390,CA,5718,9705,9197,32,298,16635,964,785,30,158,21.14,894.45,2056.5,3.17,0,67115000,238900000,54582000,17547,1178,"118,470","22,770","4,098"
34.694499,-120.470526,0,LOMPOC UNIFIED,MAPLE HIGH,CA,0622410,CA,2870,4699,4249,48,241,6407,173,1655,13,411,20.9,428.44,966.83,0,0,32817000,86762000,18249000,14931,680,"59,249","10,795","1,985"
36.6503,-119.7956,0,WASHINGTON UNIFIED,ELM HIGH,CA,0641580,CA,2462,3780,3689,39,1084,3446,308,1926,94,572,21.12,354.16,774.4,0,0,34386000,71567000,19269000,16650,539,"54,960","9,230","1,388"
34.111905,-117.847843,0,CHARTER OAK UNIFIED,ARROW HIGH (CONTINUATION),CA,0608190,CA,1438,2251,1992,19,308,3155,109,515,4,133,22.27,190.78,474.62,0,0,21495000,41837000,6732000,15494,397,"36,368","5,659",602
34.007887,-117.856341,0,WALNUT VALLEY UNIFIED,RON HOCKWALT ACADEMIES (CONTINUATION),CA,0641280,CA,4720,7062,6750,3,9488,2953,152,569,53,594,25.29,546.34,1058.61,0,0,70018000,111453000,17358000,14736,1202,"54,354","8,716",932
35.458035,-120.639132,0,ATASCADERO UNIFIED,PALOMA CREEK HIGH,CA,0603300,CA,1365,2225,2104,26,95,1284,51,2608,8,257,21.91,198.01,505.06,0.88,0,43933000,29326000,5954000,18015,338,"37,156","5,468",475
34.010809,-117.972049,0,HACIENDA LA PUENTE UNIFIED,VALLEY ALTERNATIVE HIGH (CONTINUATION),CA,0616325,CA,4879,8041,7720,13,3324,11582,95,355,24,368,21.82,722.69,1616.12,0,0,56605000,231306000,49839000,19490,1272,"110,492","17,548","2,644"
33.952489,-118.045243,0,WHITTIER UNION HIGH,SIERRA VISTA HIGH (ALTERNATIVE),CA,0642480,CA,10223,5329,4878,30,204,9196,95,609,8,65,22.35,457.46,1155.48,0,0,72261000,141714000,29858000,21668,2508,"213,550","12,247","1,376"
36.297136,-119.776186,0,LEMOORE UNION HIGH,JAMISON (DONALD C.) HIGH (CONTINUATION),CA,0621400,CA,1917,1026,879,40,76,1184,84,410,9,102,20.79,92.21,200.8,0,0,8071000,24627000,4026000,15687,458,"40,363","2,483",372
33.896028,-118.366833,0,CENTINELA VALLEY UNION HIGH,CENTINELA VALLEY INDEPENDENT STUDY,CA,0607920,CA,5600,2881,2719,6,186,4234,894,79,56,145,21.4,261.65,587.37,0,0,65542000,146858000,19686000,38222,1462,"142,669","7,873","1,588"
34.4484,-119.2424,0,OJAI UNIFIED,LEGACY HIGH,CA,0628270,CA,734,1037,1041,6,31,823,17,1111,2,88,21.35,97.65,264.29,0.07,0,20420000,10605000,4286000,15161,178,"21,684","2,988",328
